Altium Designer Pick and Place Locations
C:\git\ramptastic\ramptronix\bms_mainboard_6\Project Outputs for BMS_MAINBOARD_6\Pick Place for BMS_MAINBOARD_6(F1).csv

========================================================================================================================
File Design Information:

Date:       10/06/22
Time:       10:09
Revision:   Not in VersionControl
Variant:    F1
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)"
"J6","Keystone 1048","TopLayer","Keystone_1048","297.5500","74.6352","180","J - JACK - SMT Battery Holder 18650X2 Cells","297.5000","74.6352","288.0000","33.6352"
"J5","Keystone 1048","TopLayer","Keystone_1048","257.0500","74.6000","180","J - JACK - SMT Battery Holder 18650X2 Cells","257.0000","74.6000","247.5000","33.6000"
"J4","Keystone 1048","TopLayer","Keystone_1048","216.5500","74.6000","180","J - JACK - SMT Battery Holder 18650X2 Cells","216.5000","74.6000","207.0000","33.6000"
"J3","Keystone 1048","TopLayer","Keystone_1048","176.0500","74.6000","180","J - JACK - SMT Battery Holder 18650X2 Cells","176.0000","74.6000","166.5000","33.6000"
"TS_C1_A","NCP15XH103F03RC","TopLayer","R_0402","89.7000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","89.7000","33.6000","89.7000","34.1080"
"TS_C2_A","NCP15XH103F03RC","TopLayer","R_0402","100.3000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","100.3000","33.6000","100.3000","34.1080"
"TS_C3_A","NCP15XH103F03RC","TopLayer","R_0402","130.3000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","130.3000","33.6000","130.3000","34.1080"
"TS_C4_A","NCP15XH103F03RC","TopLayer","R_0402","140.7000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","140.7000","33.6000","140.7000","34.1080"
"TS_C5_A","NCP15XH103F03RC","TopLayer","R_0402","170.8000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","170.8000","33.6000","170.8000","34.1080"
"TS_C6_A","NCP15XH103F03RC","TopLayer","R_0402","181.2000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","181.2000","33.6000","181.2000","34.1080"
"TS_C7_A","NCP15XH103F03RC","TopLayer","R_0402","211.3000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","211.3000","33.6000","211.3000","34.1080"
"TS_C8_A","NCP15XH103F03RC","TopLayer","R_0402","221.7000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","221.7000","33.6000","221.7000","34.1080"
"TS_C9_A","NCP15XH103F03RC","TopLayer","R_0402","251.8000","33.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","251.8000","33.5000","251.8000","34.0080"
"TS_C10_A","NCP15XH103F03RC","TopLayer","R_0402","262.3000","33.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","262.3000","33.5000","262.3000","34.0080"
"TS_C11_A","NCP15XH103F03RC","TopLayer","R_0402","292.2000","33.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","292.2000","33.5000","292.2000","34.0080"
"TS_C12_A","NCP15XH103F03RC","TopLayer","R_0402","311.2000","33.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","311.2000","33.5000","311.2000","34.0080"
"TS_C1_B","NCP15XH103F03RC","TopLayer","R_0402","81.2000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","81.2000","115.5000","81.2000","116.0080"
"TS_C2_B","NCP15XH103F03RC","TopLayer","R_0402","108.8000","115.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","108.8000","115.6000","108.8000","116.1080"
"TS_C3_B","NCP15XH103F03RC","TopLayer","R_0402","121.7000","115.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","121.7000","115.6000","121.7000","116.1080"
"TS_C4_B","NCP15XH103F03RC","TopLayer","R_0402","149.3000","115.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","149.3000","115.6000","149.3000","116.1080"
