Altium Designer Pick and Place Locations
C:\Users\user\Nextcloud\PC-SYNC\Projects\_source_codes\github\ramptastic\ramptronix\bms_mainboard_4\Project Outputs for BMS_MAINBOARD_4\Pick Place for BMS_MAINBOARD_4(F1).csv

========================================================================================================================
File Design Information:

Date:       25/05/22
Time:       15:13
Revision:   6f144f90757f4f941f10e0aba93e2aff8d95ea6a
Variant:    F1
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)"
"C1004","CL05A475MP5NRNC","TopLayer","C_0402","46.5000","51.3000","180","C - CAPACITOR - MLCC - 4.7uF - 10V - 0402","46.5000","51.3000","47.0080","51.3000"
"C1000","CL05A105KA5NQNC","TopLayer","C_0402","46.5000","45.7000","360","C - CAPACITOR - MLCC - 1uF - 25V - 0402","46.5000","45.7000","45.9920","45.7000"
"R_PU_4","0402WGF1002TCE","TopLayer","R_0402","68.5000","45.4000","270","R - RESISTOR - SMD - 10k - 1% - 0402","68.5000","45.4000","68.5000","45.9080"
"R_PU_3","0402WGF1002TCE","TopLayer","R_0402","38.3000","60.0000","90","R - RESISTOR - SMD - 10k - 1% - 0402","38.3000","60.0000","38.3000","59.4920"
"R_PU_2","0402WGF1002TCE","TopLayer","R_0402","37.6000","62.2000","90","R - RESISTOR - SMD - 10k - 1% - 0402","37.6000","62.2000","37.6000","61.6920"
"R_PU_1","0402WGF1002TCE","TopLayer","R_0402","36.9000","60.0000","90","R - RESISTOR - SMD - 10k - 1% - 0402","36.9000","60.0000","36.9000","59.4920"
"R_PU_0","0402WGF1002TCE","TopLayer","R_0402","36.2000","62.2000","90","R - RESISTOR - SMD - 10k - 1% - 0402","36.2000","62.2000","36.2000","61.6920"
"R_REF","0402WGF0000TCE","TopLayer","R_0402","73.1000","60.4000","270","R - RESISTOR - SMD - 0R - 1% - 0402","73.1000","60.4000","73.1000","60.9080"
"C_REF","CL05A105KA5NQNC","TopLayer","C_0402","72.0000","60.4000","90","C - CAPACITOR - MLCC - 1uF - 25V - 0402","72.0000","60.4000","72.0000","59.8920"
"QBD_7A","NCE60P12K","TopLayer","TO-252AA","101.3750","25.8998","180","Q - TRANSISTOR - MOSFET (P) - 60V - 12A - 0.1R","98.0000","25.9998","104.7500","23.5998"
"QBD_7B","NCE60P12K","TopLayer","TO-252AA","111.6250","25.8998","360","Q - TRANSISTOR - MOSFET (P) - 60V - 12A - 0.1R","115.0000","25.7998","108.2500","28.1998"
"C300","CL05B104KO5NNNC","TopLayer","C_0402","59.6000","51.0000","90","C - CAPACITOR - MLCC - 100nF - 16V - 0402","59.6000","51.0000","59.6000","50.4920"
"J6","Keystone 1048","TopLayer","Keystone_1048","317.5500","74.6352","180","J - JACK - SMT Battery Holder 18650X2 Cells","317.5000","74.6352","308.0000","33.6352"
"J5","Keystone 1048","TopLayer","Keystone_1048","277.0500","74.6000","180","J - JACK - SMT Battery Holder 18650X2 Cells","277.0000","74.6000","267.5000","33.6000"
"J4","Keystone 1048","TopLayer","Keystone_1048","236.5500","74.6000","180","J - JACK - SMT Battery Holder 18650X2 Cells","236.5000","74.6000","227.0000","33.6000"
"J3","Keystone 1048","TopLayer","Keystone_1048","196.0500","74.6000","180","J - JACK - SMT Battery Holder 18650X2 Cells","196.0000","74.6000","186.5000","33.6000"
"TS_C1_A","NCP15XH103F03RC","TopLayer","R_0402","109.7000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","109.7000","33.6000","109.7000","34.1080"
"TS_C2_A","NCP15XH103F03RC","TopLayer","R_0402","120.3000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","120.3000","33.6000","120.3000","34.1080"
"TS_C3_A","NCP15XH103F03RC","TopLayer","R_0402","150.2000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","150.2000","33.6000","150.2000","34.1080"
"TS_C4_A","NCP15XH103F03RC","TopLayer","R_0402","160.8000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","160.8000","33.6000","160.8000","34.1080"
"TS_C5_A","NCP15XH103F03RC","TopLayer","R_0402","190.7000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","190.7000","33.6000","190.7000","34.1080"
"TS_C6_A","NCP15XH103F03RC","TopLayer","R_0402","201.3000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","201.3000","33.6000","201.3000","34.1080"
"TS_C7_A","NCP15XH103F03RC","TopLayer","R_0402","231.2000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","231.2000","33.6000","231.2000","34.1080"
"TS_C8_A","NCP15XH103F03RC","TopLayer","R_0402","241.8000","33.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","241.8000","33.6000","241.8000","34.1080"
"TS_C9_A","NCP15XH103F03RC","TopLayer","R_0402","271.7000","33.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","271.7000","33.5000","271.7000","34.0080"
"TS_C10_A","NCP15XH103F03RC","TopLayer","R_0402","282.4000","33.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","282.4000","33.5000","282.4000","34.0080"
"TS_C11_A","NCP15XH103F03RC","TopLayer","R_0402","312.1000","33.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","312.1000","33.5000","312.1000","34.0080"
"TS_C12_A","NCP15XH103F03RC","TopLayer","R_0402","331.1000","33.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","331.1000","33.5000","331.1000","34.0080"
"TS_C1_B","NCP15XH103F03RC","TopLayer","R_0402","101.3000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","101.3000","115.5000","101.3000","116.0080"
"TS_C2_B","NCP15XH103F03RC","TopLayer","R_0402","128.6000","115.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","128.6000","115.6000","128.6000","116.1080"
"TS_C3_B","NCP15XH103F03RC","TopLayer","R_0402","141.8000","115.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","141.8000","115.6000","141.8000","116.1080"
"TS_C4_B","NCP15XH103F03RC","TopLayer","R_0402","169.2000","115.6000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","169.2000","115.6000","169.2000","116.1080"
"TS_C5_B","NCP15XH103F03RC","TopLayer","R_0402","182.3000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","182.3000","115.5000","182.3000","116.0080"
"TS_C6_B","NCP15XH103F03RC","TopLayer","R_0402","209.7000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","209.7000","115.5000","209.7000","116.0080"
"TS_C7_B","NCP15XH103F03RC","TopLayer","R_0402","222.8000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","222.8000","115.5000","222.8000","116.0080"
"TS_C8_B","NCP15XH103F03RC","TopLayer","R_0402","250.2000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","250.2000","115.5000","250.2000","116.0080"
"TS_C9_B","NCP15XH103F03RC","TopLayer","R_0402","263.3000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","263.3000","115.5000","263.3000","116.0080"
"TS_C10_B","NCP15XH103F03RC","TopLayer","R_0402","290.7000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","290.7000","115.5000","290.7000","116.0080"
"TS_C11_B","NCP15XH103F03RC","TopLayer","R_0402","303.8000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","303.8000","115.5000","303.8000","116.0080"
"TS_C12_B","NCP15XH103F03RC","TopLayer","R_0402","331.2000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","331.2000","115.5000","331.2000","116.0080"
"J2","Keystone 1048","TopLayer","Keystone_1048","155.5500","74.6000","180","J - JACK - SMT Battery Holder 18650X2 Cells","155.5000","74.6000","146.0000","33.6000"
"J1","Keystone 1048","TopLayer","Keystone_1048","115.0500","74.6000","180","J - JACK - SMT Battery Holder 18650X2 Cells","115.0000","74.6000","105.5000","33.6000"
"D20","1N4148WS","TopLayer","SOD-323","34.6000","62.3000","270","D - DIODE - FAST TRR - 100V - 150mA - 4ns","34.6000","62.3000","34.6000","63.4000"
"D0","1N4148WS","TopLayer","SOD-323","34.6000","66.1000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","34.6000","66.1000","34.6000","65.0000"
"R900","0402WGF1001TCE","TopLayer","R_0402","69.2000","52.9000","180","R - RESISTOR - SMD - 1k - 1% - 0402","69.2000","52.9000","69.7080","52.9000"
"C7_D5","1N4148WS","TopLayer","SOD-323","81.9000","93.1000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","93.1000","81.9000","92.0000"
"C6_D5","1N4148WS","TopLayer","SOD-323","81.9000","88.7000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","88.7000","81.9000","87.6000"
"C5_D5","1N4148WS","TopLayer","SOD-323","81.9000","84.3000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","84.3000","81.9000","83.2000"
"C4_D5","1N4148WS","TopLayer","SOD-323","81.9000","79.9000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","79.9000","81.9000","78.8000"
"C3_D5","1N4148WS","TopLayer","SOD-323","81.9000","75.5000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","75.5000","81.9000","74.4000"
"C2_D5","1N4148WS","TopLayer","SOD-323","81.9000","71.1000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","71.1000","81.9000","70.0000"
"C1_D5","1N4148WS","TopLayer","SOD-323","81.9000","66.7000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","66.7000","81.9000","65.6000"
"C8_D5","1N4148WS","TopLayer","SOD-323","81.9000","97.5000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","97.5000","81.9000","96.4000"
"C9_D5","1N4148WS","TopLayer","SOD-323","81.9000","101.9000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","101.9000","81.9000","100.8000"
"C10_D5","1N4148WS","TopLayer","SOD-323","81.9000","106.3000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","106.3000","81.9000","105.2000"
